timestamp,complaint_type,borough,status
12/26/2015 11:08:50 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 11:07:52 PM,Posting Advertisement,STATEN ISLAND,Closed
12/26/2015 11:06:58 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 11:06:51 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 11:06:09 PM,Posting Advertisement,STATEN ISLAND,Closed
12/26/2015 11:06:06 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 11:04:22 PM,Posting Advertisement,STATEN ISLAND,Closed
12/26/2015 11:03:59 PM,Animal Abuse,QUEENS,Closed
12/26/2015 11:03:56 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 11:02:53 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 11:02:21 PM,Illegal Parking,BRONX,Closed
12/26/2015 11:01:58 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:59:22 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:59:14 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 10:58:01 PM,Illegal Parking,QUEENS,Closed
12/26/2015 10:57:44 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:57:26 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 10:57:04 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:56:45 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:54:36 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:54:03 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:54:02 PM,Illegal Parking,QUEENS,Closed
12/26/2015 10:53:51 PM,Illegal Parking,QUEENS,Closed
12/26/2015 10:53:03 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:52:20 PM,Blocked Driveway,BRONX,Closed
12/26/2015 10:52:12 PM,Derelict Vehicle,STATEN ISLAND,Closed
12/26/2015 10:52:04 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 10:51:49 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:51:05 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:50:53 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 10:50:36 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:48:38 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:48:25 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:48:04 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:46:28 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:46:07 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:44:49 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:44:34 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:42:34 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:41:38 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:41:03 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:39:34 PM,Blocked Driveway,BRONX,Closed
12/26/2015 10:38:30 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:37:55 PM,Blocked Driveway,MANHATTAN,Closed
12/26/2015 10:37:33 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:37:14 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:37:02 PM,Noise - Vehicle,MANHATTAN,Closed
12/26/2015 10:36:16 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:35:54 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:35:17 PM,Blocked Driveway,BRONX,Closed
12/26/2015 10:34:27 PM,Animal Abuse,BROOKLYN,Closed
12/26/2015 10:32:46 PM,Noise - Vehicle,MANHATTAN,Closed
12/26/2015 10:32:03 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:31:40 PM,Noise - House of Worship,BROOKLYN,Closed
12/26/2015 10:30:32 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:30:12 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:29:02 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 10:28:03 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:25:27 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:24:13 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 10:24:02 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:23:53 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 10:23:33 PM,Illegal Parking,QUEENS,Closed
12/26/2015 10:20:51 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:20:36 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 10:20:00 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 10:19:23 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 10:19:17 PM,Noise - House of Worship,BROOKLYN,Closed
12/26/2015 10:19:16 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:18:22 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 10:16:42 PM,Noise - Park,BRONX,Closed
12/26/2015 10:16:01 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 10:14:46 PM,Illegal Parking,BRONX,Closed
12/26/2015 10:14:34 PM,Noise - Commercial,BRONX,Closed
12/26/2015 10:14:19 PM,Illegal Parking,BRONX,Closed
12/26/2015 10:12:22 PM,Noise - Commercial,BRONX,Closed
12/26/2015 10:10:00 PM,Blocked Driveway,BRONX,Closed
12/26/2015 10:09:49 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 10:08:40 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 10:06:56 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 10:06:48 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 10:05:07 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 10:04:46 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 10:02:42 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 09:59:23 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:59:01 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:56:38 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:56:16 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:56:15 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:55:47 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:53:55 PM,Noise - Commercial,BRONX,Closed
12/26/2015 09:52:05 PM,Noise - Street/Sidewalk,QUEENS,Closed
12/26/2015 09:49:59 PM,Blocked Driveway,BRONX,Closed
12/26/2015 09:49:27 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:47:39 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 09:46:12 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:45:27 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 09:44:28 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 09:43:40 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 09:43:33 PM,Noise - Commercial,BRONX,Closed
12/26/2015 09:43:13 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 09:38:40 PM,Blocked Driveway,BRONX,Closed
12/26/2015 09:32:58 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 09:30:12 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:29:59 PM,Noise - Street/Sidewalk,QUEENS,Closed
12/26/2015 09:29:23 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 09:28:39 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 09:28:23 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:28:05 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:26:36 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:25:22 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 09:24:20 PM,Blocked Driveway,MANHATTAN,Closed
12/26/2015 09:23:31 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:21:15 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:19:47 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:18:53 PM,Illegal Parking,QUEENS,Closed
12/26/2015 09:18:13 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 09:15:49 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 09:15:36 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:15:25 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 09:13:42 PM,Noise - Commercial,BRONX,Closed
12/26/2015 09:12:49 PM,Illegal Parking,BRONX,Closed
12/26/2015 09:12:49 PM,Blocked Driveway,STATEN ISLAND,Closed
12/26/2015 09:11:17 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:11:07 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:09:34 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 09:09:32 PM,Homeless Encampment,MANHATTAN,Closed
12/26/2015 09:06:54 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 09:05:17 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 09:05:07 PM,Illegal Parking,BRONX,Closed
12/26/2015 09:03:34 PM,Blocked Driveway,STATEN ISLAND,Closed
12/26/2015 09:03:12 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 09:01:29 PM,Illegal Parking,QUEENS,Closed
12/26/2015 08:59:35 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:56:07 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:54:52 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:52:06 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 08:49:40 PM,Noise - Vehicle,QUEENS,Closed
12/26/2015 08:47:00 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:46:42 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:46:30 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 08:44:55 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:44:35 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 08:44:03 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 08:42:06 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:41:21 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:39:16 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 08:39:15 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:36:56 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 08:34:00 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:33:01 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:32:31 PM,Noise - Vehicle,BROOKLYN,Closed
12/26/2015 08:32:15 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:31:23 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 08:30:26 PM,Animal Abuse,BRONX,Closed
12/26/2015 08:26:48 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 08:26:35 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:25:56 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 08:17:14 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:17:08 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 08:14:03 PM,Illegal Parking,QUEENS,Closed
12/26/2015 08:13:30 PM,Noise - Vehicle,BROOKLYN,Closed
12/26/2015 08:12:27 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:12:06 PM,Blocked Driveway,BRONX,Closed
12/26/2015 08:11:03 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:10:19 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 08:09:33 PM,Noise - Commercial,MANHATTAN,Closed
12/26/2015 08:09:00 PM,Noise - Vehicle,BROOKLYN,Closed
12/26/2015 08:06:33 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 08:06:08 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 08:01:29 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 08:00:11 PM,Illegal Parking,QUEENS,Closed
12/26/2015 07:59:30 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 07:59:08 PM,Illegal Parking,BRONX,Closed
12/26/2015 07:58:37 PM,Illegal Parking,QUEENS,Closed
12/26/2015 07:55:21 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 07:55:06 PM,Blocked Driveway,BRONX,Closed
12/26/2015 07:53:43 PM,Illegal Parking,QUEENS,Closed
12/26/2015 07:53:36 PM,Blocked Driveway,STATEN ISLAND,Closed
12/26/2015 07:51:44 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 07:50:41 PM,Blocked Driveway,BRONX,Closed
12/26/2015 07:50:10 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 07:48:16 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 07:47:36 PM,Animal Abuse,MANHATTAN,Closed
12/26/2015 07:47:04 PM,Noise - Commercial,QUEENS,Closed
12/26/2015 07:45:50 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 07:43:59 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 07:43:59 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 07:32:42 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 07:32:00 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 07:31:19 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 07:29:47 PM,Homeless Encampment,BRONX,Closed
12/26/2015 07:28:53 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 07:27:54 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 07:22:40 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 07:18:57 PM,Illegal Parking,QUEENS,Closed
12/26/2015 07:17:43 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 07:17:27 PM,Blocked Driveway,STATEN ISLAND,Closed
12/26/2015 07:17:18 PM,Illegal Parking,BRONX,Closed
12/26/2015 07:15:31 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 07:14:49 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 07:14:31 PM,Illegal Parking,QUEENS,Closed
12/26/2015 07:14:21 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 07:10:35 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 07:07:55 PM,Blocked Driveway,BRONX,Closed
12/26/2015 07:07:20 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 07:05:01 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 07:03:44 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 07:01:51 PM,Illegal Parking,QUEENS,Closed
12/26/2015 06:59:15 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 06:59:11 PM,Homeless Encampment,MANHATTAN,Closed
12/26/2015 06:55:17 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 06:52:49 PM,Illegal Parking,QUEENS,Closed
12/26/2015 06:44:08 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:43:56 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 06:41:50 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 06:40:33 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 06:37:17 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 06:35:35 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 06:31:39 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 06:31:19 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 06:28:44 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 06:27:39 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 06:27:25 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:26:24 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:24:40 PM,Animal Abuse,MANHATTAN,Closed
12/26/2015 06:23:48 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 06:23:32 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 06:21:56 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:20:27 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 06:19:48 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 06:19:18 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 06:17:16 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 06:16:43 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 06:15:50 PM,Blocked Driveway,BRONX,Closed
12/26/2015 06:13:00 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:12:59 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:12:10 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 06:11:11 PM,Illegal Parking,QUEENS,Closed
12/26/2015 06:10:22 PM,Noise - Vehicle,BROOKLYN,Closed
12/26/2015 06:09:26 PM,Blocked Driveway,BRONX,Closed
12/26/2015 06:09:24 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 06:06:43 PM,Illegal Parking,QUEENS,Closed
12/26/2015 06:06:26 PM,Drinking,STATEN ISLAND,Closed
12/26/2015 06:02:56 PM,Animal Abuse,QUEENS,Closed
12/26/2015 05:59:11 PM,Illegal Parking,QUEENS,Closed
12/26/2015 05:57:56 PM,Illegal Parking,QUEENS,Closed
12/26/2015 05:55:57 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:55:39 PM,Illegal Parking,BRONX,Closed
12/26/2015 05:53:53 PM,Blocked Driveway,STATEN ISLAND,Closed
12/26/2015 05:53:01 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 05:52:14 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 05:51:50 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 05:50:46 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 05:50:27 PM,Derelict Vehicle,BRONX,Closed
12/26/2015 05:49:52 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 05:47:25 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:39:24 PM,Blocked Driveway,BRONX,Closed
12/26/2015 05:38:07 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:34:31 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:32:01 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:31:18 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:31:11 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:30:53 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:30:33 PM,Blocked Driveway,BRONX,Closed
12/26/2015 05:29:46 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 05:25:08 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 05:21:49 PM,Illegal Parking,BRONX,Closed
12/26/2015 05:19:23 PM,Blocked Driveway,BRONX,Closed
12/26/2015 05:18:13 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:17:40 PM,Noise - Vehicle,BROOKLYN,Closed
12/26/2015 05:16:18 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:15:33 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 05:14:46 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:14:17 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:12:53 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:11:12 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 05:10:44 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 05:08:59 PM,Noise - Vehicle,BRONX,Closed
12/26/2015 05:07:33 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 05:07:19 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 05:07:01 PM,Illegal Parking,QUEENS,Closed
12/26/2015 05:06:19 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 05:05:43 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 05:05:13 PM,Blocked Driveway,BRONX,Closed
12/26/2015 05:04:28 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 05:03:26 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 05:03:07 PM,Homeless Encampment,MANHATTAN,Closed
12/26/2015 05:03:04 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 05:01:56 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 05:00:48 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 04:59:43 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/26/2015 04:54:48 PM,Blocked Driveway,BRONX,Closed
12/26/2015 04:52:00 PM,Vending,MANHATTAN,Closed
12/26/2015 04:50:04 PM,Vending,MANHATTAN,Closed
12/26/2015 04:49:31 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 04:47:50 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 04:47:45 PM,Vending,MANHATTAN,Closed
12/26/2015 04:47:23 PM,Illegal Parking,QUEENS,Closed
12/26/2015 04:45:50 PM,Vending,MANHATTAN,Closed
12/26/2015 04:45:38 PM,Blocked Driveway,BRONX,Closed
12/26/2015 04:44:01 PM,Illegal Parking,QUEENS,Closed
12/26/2015 04:43:14 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 04:40:23 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 04:38:57 PM,Blocked Driveway,BRONX,Closed
12/26/2015 04:37:49 PM,Illegal Parking,QUEENS,Closed
12/26/2015 04:35:42 PM,Disorderly Youth,STATEN ISLAND,Closed
12/26/2015 04:35:11 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 04:34:12 PM,Vending,MANHATTAN,Closed
12/26/2015 04:31:48 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 04:30:10 PM,Homeless Encampment,MANHATTAN,Closed
12/26/2015 04:29:18 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/26/2015 04:29:10 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 04:26:47 PM,Illegal Parking,QUEENS,Closed
12/26/2015 04:26:42 PM,Homeless Encampment,MANHATTAN,Closed
12/26/2015 04:24:11 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 04:20:05 PM,Animal Abuse,QUEENS,Closed
12/26/2015 04:18:31 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 04:17:03 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 04:16:30 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 04:15:10 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 04:13:36 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 04:13:34 PM,Blocked Driveway,BRONX,Closed
12/26/2015 04:12:44 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 04:12:34 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 04:08:44 PM,Homeless Encampment,BROOKLYN,Closed
12/26/2015 04:07:07 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 04:05:40 PM,Derelict Vehicle,STATEN ISLAND,Closed
12/26/2015 04:03:10 PM,Noise - Commercial,BROOKLYN,Closed
12/26/2015 04:01:13 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 04:00:23 PM,Noise - Street/Sidewalk,BRONX,Closed
12/26/2015 03:55:35 PM,Animal Abuse,MANHATTAN,Closed
12/26/2015 03:54:26 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 03:50:01 PM,Noise - Vehicle,STATEN ISLAND,Closed
12/26/2015 03:49:01 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:48:45 PM,Vending,MANHATTAN,Closed
12/26/2015 03:43:13 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 03:42:02 PM,Vending,MANHATTAN,Closed
12/26/2015 03:40:22 PM,Noise - Commercial,BRONX,Closed
12/26/2015 03:40:11 PM,Vending,MANHATTAN,Closed
12/26/2015 03:38:56 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:38:25 PM,Vending,MANHATTAN,Closed
12/26/2015 03:35:46 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:34:36 PM,Blocked Driveway,BRONX,Closed
12/26/2015 03:32:04 PM,Illegal Parking,QUEENS,Closed
12/26/2015 03:30:14 PM,Noise - Street/Sidewalk,QUEENS,Closed
12/26/2015 03:29:14 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 03:28:51 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 03:28:20 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 03:28:09 PM,Noise - Commercial,BRONX,Closed
12/26/2015 03:27:32 PM,Traffic,QUEENS,Closed
12/26/2015 03:27:13 PM,Illegal Parking,MANHATTAN,Open
12/26/2015 03:25:51 PM,Blocked Driveway,MANHATTAN,Closed
12/26/2015 03:24:47 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 03:16:50 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:16:33 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 03:14:54 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:14:10 PM,Illegal Parking,QUEENS,Closed
12/26/2015 03:13:44 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 03:11:20 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 03:10:15 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 03:07:59 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 03:07:44 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 02:59:38 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/26/2015 02:58:46 PM,Illegal Parking,STATEN ISLAND,Closed
12/26/2015 02:55:45 PM,Illegal Parking,QUEENS,Closed
12/26/2015 02:53:04 PM,Illegal Parking,MANHATTAN,Closed
12/26/2015 02:52:05 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 02:50:25 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 02:50:22 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 02:49:19 PM,Derelict Vehicle,QUEENS,Closed
12/26/2015 02:47:19 PM,Derelict Vehicle,BROOKLYN,Closed
12/26/2015 02:46:08 PM,Animal Abuse,QUEENS,Closed
12/26/2015 02:46:06 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 02:44:56 PM,Noise - Vehicle,STATEN ISLAND,Closed
12/26/2015 02:44:46 PM,Vending,MANHATTAN,Closed
12/26/2015 02:43:48 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 02:40:08 PM,Animal Abuse,QUEENS,Closed
12/26/2015 02:36:22 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 02:31:19 PM,Blocked Driveway,BROOKLYN,Closed
12/26/2015 02:29:57 PM,Blocked Driveway,QUEENS,Closed
12/26/2015 02:25:49 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 02:22:20 PM,Illegal Parking,BROOKLYN,Closed
12/26/2015 02:20:57 PM,Blocked Driveway,BRONX,Closed
